0.385000	-81.846529	0.084434
0.386000	-81.845799	0.084450
0.387000	-81.845056	0.084467
0.388000	-81.844300	0.084483
0.389000	-81.843531	0.084500
0.390000	-81.842748	0.084518
0.391000	-81.841952	0.084535
0.392000	-81.841142	0.084552
0.393000	-81.840320	0.084570
0.394000	-81.839484	0.084588
0.395000	-81.838635	0.084606
0.396000	-81.837772	0.084624
0.397000	-81.836897	0.084642
0.398000	-81.836008	0.084661
0.399000	-81.835106	0.084680
0.400000	-81.834191	0.084699
0.401000	-81.833263	0.084718
0.402000	-81.832321	0.084737
0.403000	-81.831367	0.084757
0.404000	-81.830399	0.084776
0.405000	-81.829418	0.084796
0.406000	-81.828425	0.084816
0.407000	-81.827418	0.084836
0.408000	-81.826398	0.084856
0.409000	-81.825364	0.084877
0.410000	-81.824318	0.084898
0.411000	-81.823259	0.084919
0.412000	-81.822187	0.084940
0.413000	-81.821101	0.084961
0.414000	-81.820003	0.084982
0.415000	-81.818891	0.085004
0.416000	-81.817767	0.085026
0.417000	-81.816629	0.085048
0.418000	-81.815478	0.085070
0.419000	-81.814315	0.085092
0.420000	-81.813138	0.085115
0.421000	-81.811948	0.085137
0.422000	-81.810745	0.085160
0.423000	-81.809529	0.085183
0.424000	-81.808300	0.085206
0.425000	-81.807058	0.085230
0.426000	-81.805802	0.085253
0.427000	-81.804534	0.085277
0.428000	-81.803253	0.085301
0.429000	-81.801958	0.085325
0.430000	-81.800650	0.085350
0.431000	-81.799330	0.085374
0.432000	-81.797996	0.085399
0.433000	-81.796649	0.085424
0.434000	-81.795288	0.085449
0.435000	-81.793915	0.085474
0.436000	-81.792528	0.085499
0.437000	-81.791129	0.085525
0.438000	-81.789716	0.085551
0.439000	-81.788289	0.085577
0.440000	-81.786850	0.085603
0.441000	-81.785397	0.085629
0.442000	-81.783931	0.085656
0.443000	-81.782452	0.085682
0.444000	-81.780960	0.085709
0.445000	-81.779454	0.085736
0.446000	-81.777934	0.085764
0.447000	-81.776402	0.085791
0.448000	-81.774856	0.085819
0.449000	-81.773296	0.085847
0.450000	-81.771723	0.085875
0.451000	-81.770137	0.085903
0.452000	-81.768537	0.085931
0.453000	-81.766924	0.085960
0.454000	-81.765297	0.085989
0.455000	-81.763656	0.086018
0.456000	-81.762002	0.086047
0.457000	-81.760334	0.086076
0.458000	-81.758653	0.086106
0.459000	-81.756958	0.086135
0.460000	-81.755249	0.086165
0.461000	-81.753527	0.086195
0.462000	-81.751790	0.086226
0.463000	-81.750040	0.086256
0.464000	-81.748276	0.086287
0.465000	-81.746498	0.086318
0.466000	-81.744706	0.086349
0.467000	-81.742900	0.086381
0.468000	-81.741080	0.086412
0.469000	-81.739246	0.086444
0.470000	-81.737398	0.086476
0.471000	-81.735536	0.086508
0.472000	-81.733660	0.086540
0.473000	-81.731769	0.086573
0.474000	-81.729864	0.086606
0.475000	-81.727945	0.086638
0.476000	-81.726012	0.086672
0.477000	-81.724064	0.086705
0.478000	-81.722101	0.086739
0.479000	-81.720124	0.086772
0.480000	-81.718133	0.086806
0.481000	-81.716127	0.086841
0.482000	-81.714106	0.086875
0.483000	-81.712071	0.086910
0.484000	-81.710020	0.086945
0.485000	-81.707955	0.086980
0.486000	-81.705875	0.087015
0.487000	-81.703780	0.087050
0.488000	-81.701670	0.087086
0.489000	-81.699545	0.087122
0.490000	-81.697405	0.087158
0.491000	-81.695250	0.087195
0.492000	-81.693079	0.087231
0.493000	-81.690893	0.087268
0.494000	-81.688692	0.087305
0.495000	-81.686475	0.087342
0.496000	-81.684243	0.087380
0.497000	-81.681995	0.087418
0.498000	-81.679732	0.087456
0.499000	-81.677453	0.087494
0.500000	-81.675157	0.087532
0.501000	-81.672846	0.087571
0.502000	-81.670520	0.087610
0.503000	-81.668177	0.087649
0.504000	-81.665817	0.087688
0.505000	-81.663442	0.087728
0.506000	-81.661050	0.087768
0.507000	-81.658642	0.087808
0.508000	-81.656218	0.087848
0.509000	-81.653777	0.087889
0.510000	-81.651319	0.087930
0.511000	-81.648845	0.087971
0.512000	-81.646354	0.088012
0.513000	-81.643846	0.088054
0.514000	-81.641321	0.088096
0.515000	-81.638779	0.088138
0.516000	-81.636219	0.088180
0.517000	-81.633643	0.088223
0.518000	-81.631049	0.088266
0.519000	-81.628437	0.088309
0.520000	-81.625808	0.088352
0.521000	-81.623161	0.088396
0.522000	-81.620496	0.088440
0.523000	-81.617814	0.088484
0.524000	-81.615113	0.088529
0.525000	-81.612394	0.088573
0.526000	-81.609657	0.088618
0.527000	-81.606902	0.088664
0.528000	-81.604128	0.088709
0.529000	-81.601335	0.088755
0.530000	-81.598524	0.088801
0.531000	-81.595694	0.088848
0.532000	-81.592844	0.088894
0.533000	-81.589976	0.088941
0.534000	-81.587089	0.088989
0.535000	-81.584182	0.089036
0.536000	-81.581255	0.089084
0.537000	-81.578309	0.089132
0.538000	-81.575343	0.089181
0.539000	-81.572357	0.089230
0.540000	-81.569351	0.089279
0.541000	-81.566325	0.089328
0.542000	-81.563278	0.089378
0.543000	-81.560211	0.089428
0.544000	-81.557123	0.089478
0.545000	-81.554014	0.089529
0.546000	-81.550884	0.089580
0.547000	-81.547733	0.089631
0.548000	-81.544561	0.089683
0.549000	-81.541367	0.089735
0.550000	-81.538151	0.089787
0.551000	-81.534914	0.089840
0.552000	-81.531655	0.089893
0.553000	-81.528373	0.089946
0.554000	-81.525069	0.090000
0.555000	-81.521742	0.090054
0.556000	-81.518393	0.090108
0.557000	-81.515020	0.090163
0.558000	-81.511625	0.090218
0.559000	-81.508206	0.090274
0.560000	-81.504763	0.090330
0.561000	-81.501297	0.090386
0.562000	-81.497807	0.090442
0.563000	-81.494293	0.090499
0.564000	-81.490754	0.090557
0.565000	-81.487190	0.090614
0.566000	-81.483602	0.090673
0.567000	-81.479988	0.090731
0.568000	-81.476350	0.090790
0.569000	-81.472685	0.090849
0.570000	-81.468995	0.090909
0.571000	-81.465279	0.090969
0.572000	-81.461537	0.091030
0.573000	-81.457768	0.091091
0.574000	-81.453972	0.091152
0.575000	-81.450149	0.091214
0.576000	-81.446299	0.091276
0.577000	-81.442421	0.091339
0.578000	-81.438515	0.091402
0.579000	-81.434581	0.091465
0.580000	-81.430619	0.091529
0.581000	-81.426628	0.091594
0.582000	-81.422608	0.091659
0.583000	-81.418559	0.091724
0.584000	-81.414480	0.091790
0.585000	-81.410370	0.091857
0.586000	-81.406231	0.091923
0.587000	-81.402061	0.091991
0.588000	-81.397860	0.092059
0.589000	-81.393628	0.092127
0.590000	-81.389364	0.092196
0.591000	-81.385069	0.092265
0.592000	-81.380740	0.092335
0.593000	-81.376380	0.092405
0.594000	-81.371986	0.092476
0.595000	-81.367558	0.092548
0.596000	-81.363097	0.092620
0.597000	-81.358602	0.092692
0.598000	-81.354071	0.092766
0.599000	-81.349506	0.092839
0.600000	-81.344906	0.092914
0.601000	-81.340269	0.092989
0.602000	-81.335596	0.093064
0.603000	-81.330887	0.093140
0.604000	-81.326140	0.093217
0.605000	-81.321355	0.093294
0.606000	-81.316533	0.093372
0.607000	-81.311671	0.093451
0.608000	-81.306771	0.093530
0.609000	-81.301831	0.093610
0.610000	-81.296851	0.093690
0.611000	-81.291830	0.093771
0.612000	-81.286768	0.093853
0.613000	-81.281664	0.093936
0.614000	-81.276518	0.094019
0.615000	-81.271329	0.094103
0.616000	-81.266096	0.094188
0.617000	-81.260820	0.094273
0.618000	-81.255499	0.094359
0.619000	-81.250133	0.094446
0.620000	-81.244721	0.094534
0.621000	-81.239262	0.094622
0.622000	-81.233756	0.094712
0.623000	-81.228202	0.094802
0.624000	-81.222600	0.094893
0.625000	-81.216949	0.094984
0.626000	-81.211247	0.095077
0.627000	-81.205495	0.095170
0.628000	-81.199692	0.095265
0.629000	-81.193836	0.095360
0.630000	-81.187927	0.095456
0.631000	-81.181964	0.095553
0.632000	-81.175947	0.095651
0.633000	-81.169874	0.095750
0.634000	-81.163745	0.095849
0.635000	-81.157559	0.095950
0.636000	-81.151315	0.096052
0.637000	-81.145011	0.096155
0.638000	-81.138648	0.096259
0.639000	-81.132223	0.096363
0.640000	-81.125737	0.096469
0.641000	-81.119187	0.096576
0.642000	-81.112574	0.096685
